sample,x0,y0,n_hep,n_cd4,n_chol,score
54023_b,1943.95310974121,-9733.63305664063,49,22,16,32.832910318764
54023_b,1943.95310974121,-9683.63305664063,31,16,9,22.2710574513201
54023_b,1993.95310974121,-10833.6330566406,41,6,0,15.6843871413581
54023_b,1993.95310974121,-10783.6330566406,75,6,0,21.2132034355964
54023_b,1993.95310974121,-10733.6330566406,115,11,2,35.5668384875575
54023_b,1993.95310974121,-10683.6330566406,143,10,10,37.8153408023781
54023_b,1993.95310974121,-10633.6330566406,164,9,14,38.4187454245971
54023_b,1993.95310974121,-10583.6330566406,155,10,14,39.3700393700591
54023_b,1993.95310974121,-10533.6330566406,136,11,15,38.6781592116274
54023_b,1993.95310974121,-10483.6330566406,107,11,15,34.3074335968169
54023_b,1993.95310974121,-10433.6330566406,80,14,17,33.466401061363
54023_b,1993.95310974121,-10383.6330566406,53,20,30,32.5576411921994
54023_b,1993.95310974121,-10333.6330566406,43,23,35,31.4483703870328
54023_b,1993.95310974121,-10283.6330566406,38,39,41,38.4967531098403
54023_b,1993.95310974121,-10233.6330566406,31,44,47,36.9323706252388
54023_b,1993.95310974121,-10183.6330566406,37,58,56,46.3249392876019
54023_b,1993.95310974121,-10133.6330566406,39,72,46,52.9905651979671
54023_b,1993.95310974121,-10083.6330566406,46,85,51,62.5299928034539
54023_b,1993.95310974121,-10033.6330566406,51,77,62,62.6657801355732
54023_b,1993.95310974121,-9983.63305664063,58,74,67,65.5133574166368
54023_b,1993.95310974121,-9933.63305664063,64,66,70,64.9923072370877
54023_b,1993.95310974121,-9883.63305664063,69,58,71,63.2613626157388
54023_b,1993.95310974121,-9833.63305664063,66,52,62,58.5832740635073
54023_b,1993.95310974121,-9783.63305664062,56,48,45,51.8459255872629
54023_b,1993.95310974121,-9733.63305664063,46,41,33,43.4281015012169
54023_b,2043.95310974121,-10733.6330566406,99,6,2,24.3721152139079
54023_b,2043.95310974121,-10683.6330566406,122,8,10,31.2409987036266
54023_b,2043.95310974121,-10633.6330566406,137,9,14,35.1140997321589
54023_b,2043.95310974121,-10583.6330566406,124,11,14,36.9323706252388
54023_b,2043.95310974121,-10533.6330566406,108,13,16,37.4699879903904
54023_b,2043.95310974121,-10483.6330566406,84,16,19,36.6606055596467
54023_b,2043.95310974121,-10433.6330566406,63,23,21,38.0657326213486
54023_b,2043.95310974121,-10383.6330566406,45,33,34,38.5356977359954
54023_b,2043.95310974121,-10333.6330566406,40,37,51,38.4707681233427
54023_b,2043.95310974121,-10283.6330566406,32,56,60,42.3320209770335
54023_b,2043.95310974121,-10033.6330566406,32,121,57,62.2253967444162
54023_b,2043.95310974121,-9983.63305664063,36,116,67,64.621977685614
54023_b,2043.95310974121,-9933.63305664063,38,100,93,61.6441400296898
54023_b,2043.95310974121,-9883.63305664063,47,86,105,63.5767253010093
54023_b,2043.95310974121,-9833.63305664063,43,79,104,58.2837884835912
54023_b,2043.95310974121,-9783.63305664062,36,60,88,46.475800154489
54023_b,2043.95310974121,-9733.63305664063,36,48,69,41.5692193816531
54023_b,2093.95310974121,-10733.6330566406,80,5,2,20
54023_b,2093.95310974121,-10683.6330566406,93,8,10,27.2763633939717
54023_b,2093.95310974121,-10633.6330566406,105,9,14,30.7408522978788
54023_b,2093.95310974121,-10583.6330566406,98,10,16,31.3049516849971
54023_b,2093.95310974121,-10533.6330566406,83,14,23,34.0881210981186
54023_b,2093.95310974121,-10483.6330566406,60,20,33,34.6410161513776
54023_b,2093.95310974121,-10433.6330566406,49,34,36,40.8166632639171
54023_b,2093.95310974121,-10383.6330566406,35,48,49,40.9878030638384
54023_b,2093.95310974121,-10333.6330566406,32,62,64,44.5421149026402
54023_b,2093.95310974121,-9733.63305664063,32,58,86,43.081318457076
54023_b,2143.95310974121,-10683.6330566406,52,6,10,17.6635217326557
54023_b,2143.95310974121,-10633.6330566406,60,7,14,20.4939015319192
54023_b,2143.95310974121,-10583.6330566406,59,11,27,25.475478405714
54023_b,2143.95310974121,-10533.6330566406,49,17,45,28.8617393793236
54023_b,2143.95310974121,-10483.6330566406,37,26,57,31.0161248385417
54023_b,2143.95310974121,-10433.6330566406,32,41,76,36.2215405525497
54023_b,2193.95310974121,-10633.6330566406,31,5,15,12.4498995979887
54023_b,2193.95310974121,-10583.6330566406,31,11,39,18.4661853126194
54023_b,2193.95310974121,-10533.6330566406,30,18,60,23.2379000772445
54023_b,2193.95310974121,-9833.63305664063,36,91,162,57.2363520850167
54023_b,2193.95310974121,-9783.63305664062,40,72,122,53.665631459995
54023_b,2193.95310974121,-9733.63305664063,44,54,87,48.7442304278158
54023_b,2193.95310974121,-9683.63305664063,34,38,33,35.9444015112229
54023_b,2193.95310974121,-9633.63305664063,30,27,10,28.4604989415154
54023_b,2243.95310974121,-10433.6330566406,30,44,92,36.3318042491699
54023_b,2243.95310974121,-9933.63305664063,31,116,127,59.9666574022598
54023_b,2243.95310974121,-9883.63305664063,32,86,149,52.459508194416
54023_b,2243.95310974121,-9833.63305664063,40,73,140,54.0370243444252
54023_b,2243.95310974121,-9783.63305664062,42,55,98,48.0624593627917
54023_b,2243.95310974121,-9733.63305664063,43,43,70,43
54023_b,2243.95310974121,-9683.63305664063,35,26,31,30.1662062579967
54023_b,2243.95310974121,-9633.63305664063,33,21,8,26.3248931621764
54023_b,2293.95310974121,-10483.6330566406,30,24,67,26.8328157299975
54023_b,2293.95310974121,-10433.6330566406,40,39,92,39.496835316263
54023_b,2293.95310974121,-10383.6330566406,44,54,108,48.7442304278158
54023_b,2293.95310974121,-10333.6330566406,46,80,100,60.6630035524124
54023_b,2293.95310974121,-10283.6330566406,48,99,84,68.9347517584564
54023_b,2293.95310974121,-10233.6330566406,37,124,88,67.7347768875044
54023_b,2293.95310974121,-10183.6330566406,38,124,70,68.6440092069221
54023_b,2293.95310974121,-10133.6330566406,39,136,58,72.8285658241325
54023_b,2293.95310974121,-10083.6330566406,38,124,59,68.6440092069221
54023_b,2293.95310974121,-10033.6330566406,32,110,87,59.3295878967653
54023_b,2293.95310974121,-9983.63305664063,32,88,92,53.0659966456864
54023_b,2293.95310974121,-9933.63305664063,33,88,102,53.8887743412299
54023_b,2293.95310974121,-9883.63305664063,32,64,112,45.2548339959391
54023_b,2293.95310974121,-9833.63305664063,42,50,97,45.8257569495584
54023_b,2293.95310974121,-9783.63305664062,46,45,55,45.4972526643093
54023_b,2293.95310974121,-9733.63305664063,40,37,34,38.4707681233427
54023_b,2293.95310974121,-9683.63305664063,33,22,17,26.944387170615
54023_b,2293.95310974121,-9633.63305664063,34,19,2,25.4165300542777
54023_b,2343.95310974121,-10483.6330566406,30,18,53,23.2379000772445
54023_b,2343.95310974121,-10433.6330566406,42,27,77,33.6749164809655
54023_b,2343.95310974121,-10383.6330566406,56,38,93,46.1302503786832
54023_b,2343.95310974121,-10333.6330566406,60,56,87,57.9655069847578
54023_b,2343.95310974121,-10283.6330566406,66,67,76,66.4981202741852
54023_b,2343.95310974121,-10233.6330566406,58,88,87,71.442284397967
54023_b,2343.95310974121,-10183.6330566406,58,88,71,71.442284397967
54023_b,2343.95310974121,-10133.6330566406,50,97,59,69.6419413859206
54023_b,2343.95310974121,-10083.6330566406,48,86,60,64.249513616836
54023_b,2343.95310974121,-10033.6330566406,39,79,84,55.5067563455117
54023_b,2343.95310974121,-9983.63305664063,33,65,84,46.3141447076376
54023_b,2343.95310974121,-9933.63305664063,31,66,87,45.2327315115946
54023_b,2343.95310974121,-9833.63305664063,32,38,71,34.8711915483254
54023_b,2343.95310974121,-9783.63305664062,39,39,33,39
54023_b,2343.95310974121,-9733.63305664063,35,31,17,32.9393381840012
54023_b,2343.95310974121,-9683.63305664063,33,21,6,26.3248931621764
54023_b,2343.95310974121,-9633.63305664063,42,19,0,28.2488937836511
54023_b,2343.95310974121,-9583.63305664063,33,16,0,22.9782505861521
54023_b,2393.95310974121,-10433.6330566406,37,20,38,27.2029410174709
54023_b,2393.95310974121,-10383.6330566406,54,27,43,38.1837661840736
54023_b,2393.95310974121,-10333.6330566406,63,33,45,45.596052460712
54023_b,2393.95310974121,-10283.6330566406,78,37,40,53.7215040742532
54023_b,2393.95310974121,-10233.6330566406,69,46,50,56.3382640840131
54023_b,2393.95310974121,-10183.6330566406,70,40,50,52.9150262212918
54023_b,2393.95310974121,-10133.6330566406,61,49,49,54.6717477313466
54023_b,2393.95310974121,-10083.6330566406,55,47,50,50.8428952755446
54023_b,2393.95310974121,-10033.6330566406,39,49,59,43.7149859887888
54023_b,2393.95310974121,-9983.63305664063,31,46,50,37.7624151769984
54023_b,2393.95310974121,-9833.63305664063,30,31,26,30.4959013639538
54023_b,2393.95310974121,-9783.63305664062,38,33,8,35.4118624192516
54023_b,2393.95310974121,-9733.63305664063,37,28,3,32.1869538788622
54023_b,2393.95310974121,-9683.63305664063,42,20,0,28.9827534923789
54023_b,2393.95310974121,-9633.63305664063,61,17,0,32.2024843762092
54023_b,2393.95310974121,-9583.63305664063,58,17,0,31.4006369362152
54023_b,2393.95310974121,-9533.63305664062,49,5,0,15.6524758424985
54023_b,2443.95310974121,-10383.6330566406,48,20,16,30.9838667696593
54023_b,2443.95310974121,-10333.6330566406,58,24,21,37.3095162123553
54023_b,2443.95310974121,-10283.6330566406,75,25,12,43.3012701892219
54023_b,2443.95310974121,-10233.6330566406,74,30,18,47.116875957559
54023_b,2443.95310974121,-10183.6330566406,73,22,22,40.0749298190278
54023_b,2443.95310974121,-10133.6330566406,58,26,25,38.8329756778952
54023_b,2443.95310974121,-10083.6330566406,51,26,21,36.4142829120663
54023_b,2443.95310974121,-10033.6330566406,34,34,24,34
54023_b,2443.95310974121,-9733.63305664063,35,32,0,33.466401061363
54023_b,2443.95310974121,-9683.63305664063,49,19,0,30.5122926047847
54023_b,2443.95310974121,-9633.63305664063,70,14,0,31.3049516849971
54023_b,2443.95310974121,-9583.63305664063,71,14,0,31.5277655408689
54023_b,2443.95310974121,-9533.63305664062,60,6,0,18.9736659610103
54023_b,2493.95310974121,-10383.6330566406,41,10,9,20.2484567313166
54023_b,2493.95310974121,-10333.6330566406,48,15,10,26.8328157299975
54023_b,2493.95310974121,-10283.6330566406,61,13,6,28.1602556806575
54023_b,2493.95310974121,-10233.6330566406,61,15,4,30.2489669245084
54023_b,2493.95310974121,-10183.6330566406,57,14,5,28.2488937836511
54023_b,2493.95310974121,-10133.6330566406,40,22,7,29.6647939483827
54023_b,2493.95310974121,-10083.6330566406,33,27,6,29.8496231131986
54023_b,2493.95310974121,-9733.63305664063,39,26,0,31.8433666561813
54023_b,2493.95310974121,-9683.63305664063,50,16,0,28.2842712474619
54023_b,2493.95310974121,-9633.63305664063,69,11,0,27.5499546279118
54023_b,2493.95310974121,-9583.63305664063,70,11,0,27.7488738510232
54023_b,2493.95310974121,-9533.63305664062,56,5,0,16.7332005306815
54023_b,2543.95310974121,-10283.6330566406,38,11,3,20.4450483002609
54023_b,2543.95310974121,-10233.6330566406,40,13,1,22.8035085019828
54023_b,2543.95310974121,-10183.6330566406,40,13,1,22.8035085019828
54023_b,2543.95310974121,-9733.63305664063,35,27,1,30.7408522978788
54023_b,2543.95310974121,-9683.63305664063,47,17,1,28.2665880502051
54023_b,2543.95310974121,-9633.63305664063,65,11,0,26.7394839142419
54023_b,2543.95310974121,-9583.63305664063,69,11,0,27.5499546279118
54023_b,2543.95310974121,-9533.63305664062,56,5,0,16.7332005306815
54023_b,2593.95310974121,-9683.63305664063,39,17,1,25.7487863791675
54023_b,2593.95310974121,-9633.63305664063,52,12,0,24.9799919935936
54023_b,2593.95310974121,-9583.63305664063,57,10,0,23.8746727726267
54023_b,2593.95310974121,-9533.63305664062,48,8,0,19.5959179422654
54023_b,2643.95310974121,-9633.63305664063,34,13,0,21.0237960416286
54023_b,2643.95310974121,-9583.63305664063,33,9,0,17.2336879396141
54023_b,2743.95310974121,-10083.6330566406,38,20,0,27.5680975041804
54023_b,2743.95310974121,-10033.6330566406,40,30,0,34.6410161513776
54023_b,2743.95310974121,-9983.63305664063,42,37,0,39.4208066888541
54023_b,2743.95310974121,-9933.63305664063,33,34,0,33.4962684488885
54023_b,2793.95310974121,-10133.6330566406,33,10,4,18.165902124585
54023_b,2793.95310974121,-10083.6330566406,43,21,4,30.0499584026334
54023_b,2793.95310974121,-10033.6330566406,45,30,7,36.7423461417477
54023_b,2793.95310974121,-9983.63305664063,46,37,9,41.2553026894725
54023_b,2793.95310974121,-9933.63305664063,36,34,16,34.9857113690718
54023_b,2843.95310974121,-10183.6330566406,37,9,4,18.2482875908947
54023_b,2843.95310974121,-10133.6330566406,43,14,5,24.5356882927706
54023_b,2843.95310974121,-10083.6330566406,52,34,5,42.0475920832573
54023_b,2843.95310974121,-10033.6330566406,48,46,9,46.9893604978829
54023_b,2843.95310974121,-9983.63305664063,44,53,17,48.2907858705986
54023_b,2843.95310974121,-9933.63305664063,34,50,34,41.2310562561766
54023_b,2893.95310974121,-10233.6330566406,41,5,2,14.3178210632764
54023_b,2893.95310974121,-10183.6330566406,58,12,5,26.3818119165458
54023_b,2893.95310974121,-10133.6330566406,65,20,15,36.0555127546399
54023_b,2893.95310974121,-10083.6330566406,73,37,25,51.9711458407451
54023_b,2893.95310974121,-10033.6330566406,62,58,35,59.9666574022598
54023_b,2893.95310974121,-9983.63305664063,49,65,42,56.4358042380899
54023_b,2893.95310974121,-9933.63305664063,34,62,59,45.912961132996
54023_b,2943.95310974121,-10233.6330566406,46,6,2,16.6132477258362
54023_b,2943.95310974121,-10183.6330566406,57,16,5,30.199337741083
54023_b,2943.95310974121,-10133.6330566406,63,29,15,42.743420546325
54023_b,2943.95310974121,-10083.6330566406,69,48,33,57.5499782797526
54023_b,2943.95310974121,-10033.6330566406,56,72,58,63.4980314655502
54023_b,2943.95310974121,-9983.63305664063,40,77,74,55.4977477020464
54023_b,2943.95310974121,-9933.63305664063,31,71,103,46.9148164229596
54023_b,2943.95310974121,-9583.63305664063,31,26,40,28.3901391331568
54023_b,2943.95310974121,-9533.63305664062,41,21,6,29.3428015022424
54023_b,2943.95310974121,-9483.63305664063,40,15,3,24.4948974278318
54023_b,2943.95310974121,-9433.63305664063,37,10,0,19.2353840616713
54023_b,2993.95310974121,-10233.6330566406,45,9,2,20.1246117974981
54023_b,2993.95310974121,-10183.6330566406,56,21,5,34.2928563989645
54023_b,2993.95310974121,-10133.6330566406,62,39,15,49.173163412577
54023_b,2993.95310974121,-10083.6330566406,59,64,46,61.4491659829489
54023_b,2993.95310974121,-10033.6330566406,42,83,81,59.0423576765021
54023_b,2993.95310974121,-9583.63305664063,43,28,60,34.6987031457949
54023_b,2993.95310974121,-9533.63305664062,58,24,10,37.3095162123553
54023_b,2993.95310974121,-9483.63305664063,57,16,2,30.199337741083
54023_b,2993.95310974121,-9433.63305664063,53,11,0,24.1453929352993
54023_b,2993.95310974121,-9383.63305664063,39,7,0,16.5227116418583
54023_b,3043.95310974121,-10233.6330566406,48,9,2,20.7846096908265
54023_b,3043.95310974121,-10183.6330566406,63,22,2,37.2290209379726
54023_b,3043.95310974121,-10133.6330566406,78,38,11,54.4426303552648
54023_b,3043.95310974121,-10083.6330566406,75,59,46,66.5206734782504
54023_b,3043.95310974121,-10033.6330566406,55,77,102,65.0768776140958
54023_b,3043.95310974121,-9983.63305664063,33,83,135,52.3354564325181
54023_b,3043.95310974121,-9583.63305664063,52,28,86,38.1575680566778
54023_b,3043.95310974121,-9533.63305664062,69,22,29,38.9615194775563
54023_b,3043.95310974121,-9483.63305664063,68,14,2,30.854497241083
54023_b,3043.95310974121,-9433.63305664063,64,10,0,25.298221281347
54023_b,3043.95310974121,-9383.63305664063,46,5,0,15.1657508881031
54023_b,3093.95310974121,-10233.6330566406,48,7,1,18.3303027798234
54023_b,3093.95310974121,-10183.6330566406,64,18,1,33.9411254969543
54023_b,3093.95310974121,-10133.6330566406,82,32,10,51.2249938994628
54023_b,3093.95310974121,-10083.6330566406,79,46,45,60.2826674924062
54023_b,3093.95310974121,-10033.6330566406,59,62,106,60.4814021001498
54023_b,3093.95310974121,-9983.63305664063,39,72,136,52.9905651979671
54023_b,3093.95310974121,-9583.63305664063,59,35,85,45.4422710700071
54023_b,3093.95310974121,-9533.63305664062,76,22,30,40.8900966005217
54023_b,3093.95310974121,-9483.63305664063,75,14,2,32.4037034920393
54023_b,3093.95310974121,-9433.63305664063,70,10,0,26.4575131106459
54023_b,3093.95310974121,-9383.63305664063,50,6,0,17.3205080756888
54023_b,3143.95310974121,-10233.6330566406,38,7,1,16.3095064303001
54023_b,3143.95310974121,-10183.6330566406,53,19,1,31.7332633052449
54023_b,3143.95310974121,-10133.6330566406,74,30,1,47.116875957559
54023_b,3143.95310974121,-10083.6330566406,73,44,29,56.674509261219
54023_b,3143.95310974121,-10033.6330566406,56,52,88,53.9629502529282
54023_b,3143.95310974121,-9983.63305664063,43,59,128,50.3686410378521
54023_b,3143.95310974121,-9583.63305664063,60,31,100,43.1277173056956
54023_b,3143.95310974121,-9533.63305664062,75,19,41,37.7491721763538
54023_b,3143.95310974121,-9483.63305664063,73,13,3,30.8058436014987
54023_b,3143.95310974121,-9433.63305664063,67,8,0,23.1516738055805
54023_b,3193.95310974121,-10233.6330566406,37,12,2,21.0713075057055
54023_b,3193.95310974121,-10183.6330566406,54,23,9,35.2420203734122
54023_b,3193.95310974121,-10133.6330566406,77,29,11,47.2546294028426
54023_b,3193.95310974121,-10083.6330566406,75,41,32,55.4526825320471
54023_b,3193.95310974121,-10033.6330566406,57,43,83,49.5075751779463
54023_b,3193.95310974121,-9983.63305664063,47,51,117,48.9591666595746
54023_b,3193.95310974121,-9933.63305664063,31,46,161,37.7624151769984
54023_b,3193.95310974121,-9633.63305664063,36,33,148,34.4673758792282
54023_b,3193.95310974121,-9583.63305664063,66,31,93,45.2327315115946
54023_b,3193.95310974121,-9533.63305664062,76,18,38,36.9864840178139
54023_b,3193.95310974121,-9483.63305664063,73,9,1,25.6320112359526
54023_b,3193.95310974121,-9433.63305664063,63,6,0,19.4422220952236
54023_b,3243.95310974121,-10233.6330566406,30,19,11,23.8746727726267
54023_b,3243.95310974121,-10183.6330566406,45,31,30,37.3496987939662
54023_b,3243.95310974121,-10133.6330566406,64,32,33,45.2548339959391
54023_b,3243.95310974121,-10083.6330566406,64,39,56,49.9599839871872
54023_b,3243.95310974121,-10033.6330566406,49,39,91,43.7149859887888
54023_b,3243.95310974121,-9983.63305664063,43,41,121,41.988093550434
54023_b,3243.95310974121,-9633.63305664063,45,33,122,38.5356977359954
54023_b,3243.95310974121,-9583.63305664063,70,29,89,45.0555213042752
54023_b,3243.95310974121,-9533.63305664062,75,14,35,32.4037034920393
54023_b,3243.95310974121,-9483.63305664063,69,7,1,21.9772609758359
54023_b,3243.95310974121,-9433.63305664063,55,5,0,16.583123951777
54023_b,3293.95310974121,-10183.6330566406,32,50,32,40
54023_b,3293.95310974121,-10133.6330566406,43,55,38,48.6312656631513
54023_b,3293.95310974121,-10083.6330566406,44,61,62,51.8073353879545
54023_b,3293.95310974121,-10033.6330566406,32,61,98,44.181444068749
54023_b,3293.95310974121,-9983.63305664063,30,51,119,39.1152144312159
54023_b,3293.95310974121,-9683.63305664063,35,40,122,37.4165738677394
54023_b,3293.95310974121,-9633.63305664063,50,29,88,38.0788655293195
54023_b,3293.95310974121,-9583.63305664063,71,24,70,41.2795348811006
