sample,x0,y0,n_hep,n_cd4,hep_with_cd4_contact,contact_frac,score
54023_b,1943.95310974121,-10783.6330566406,79,10,14,0.177215189873418,14
54023_b,1943.95310974121,-10733.6330566406,118,14,33,0.279661016949153,33
54023_b,1943.95310974121,-10683.6330566406,148,10,38,0.256756756756757,38
54023_b,1943.95310974121,-10633.6330566406,174,7,34,0.195402298850575,34
54023_b,1943.95310974121,-10583.6330566406,178,6,26,0.146067415730337,26
54023_b,1943.95310974121,-10533.6330566406,160,6,26,0.1625,26
54023_b,1943.95310974121,-10483.6330566406,138,6,12,0.0869565217391304,12
54023_b,1943.95310974121,-10433.6330566406,113,8,9,0.079646017699115,9
54023_b,1943.95310974121,-10383.6330566406,79,15,12,0.151898734177215,12
54023_b,1943.95310974121,-10333.6330566406,57,19,11,0.192982456140351,11
54023_b,1943.95310974121,-10283.6330566406,52,30,15,0.288461538461538,15
54023_b,1943.95310974121,-10233.6330566406,39,33,11,0.282051282051282,11
54023_b,1943.95310974121,-10183.6330566406,43,44,13,0.302325581395349,13
54023_b,1943.95310974121,-10133.6330566406,45,52,16,0.355555555555556,16
54023_b,1943.95310974121,-10083.6330566406,55,53,15,0.272727272727273,15
54023_b,1943.95310974121,-10033.6330566406,69,44,13,0.188405797101449,13
54023_b,1943.95310974121,-9983.63305664063,80,38,15,0.1875,15
54023_b,1943.95310974121,-9933.63305664063,85,30,11,0.129411764705882,11
54023_b,1943.95310974121,-9883.63305664063,93,22,12,0.129032258064516,12
54023_b,1943.95310974121,-9833.63305664063,87,24,9,0.103448275862069,9
54023_b,1943.95310974121,-9783.63305664062,64,23,9,0.140625,9
54023_b,1943.95310974121,-9733.63305664063,49,22,6,0.122448979591837,6
54023_b,1943.95310974121,-9683.63305664063,31,16,2,0.0645161290322581,2
54023_b,1993.95310974121,-10833.6330566406,41,6,12,0.292682926829268,12
54023_b,1993.95310974121,-10783.6330566406,75,6,12,0.16,12
54023_b,1993.95310974121,-10733.6330566406,115,11,33,0.28695652173913,33
54023_b,1993.95310974121,-10683.6330566406,143,10,39,0.272727272727273,39
54023_b,1993.95310974121,-10633.6330566406,164,9,38,0.231707317073171,38
54023_b,1993.95310974121,-10583.6330566406,155,10,31,0.2,31
54023_b,1993.95310974121,-10533.6330566406,136,11,31,0.227941176470588,31
54023_b,1993.95310974121,-10483.6330566406,107,11,16,0.149532710280374,16
54023_b,1993.95310974121,-10433.6330566406,80,14,13,0.1625,13
54023_b,1993.95310974121,-10383.6330566406,53,20,11,0.207547169811321,11
54023_b,1993.95310974121,-10333.6330566406,43,23,10,0.232558139534884,10
54023_b,1993.95310974121,-10283.6330566406,38,39,14,0.368421052631579,14
54023_b,1993.95310974121,-10233.6330566406,31,44,9,0.290322580645161,9
54023_b,1993.95310974121,-10183.6330566406,37,58,11,0.297297297297297,11
54023_b,1993.95310974121,-10133.6330566406,39,72,13,0.333333333333333,13
54023_b,1993.95310974121,-10083.6330566406,46,85,12,0.260869565217391,12
54023_b,1993.95310974121,-10033.6330566406,51,77,10,0.196078431372549,10
54023_b,1993.95310974121,-9983.63305664063,58,74,12,0.206896551724138,12
54023_b,1993.95310974121,-9933.63305664063,64,66,11,0.171875,11
54023_b,1993.95310974121,-9883.63305664063,69,58,12,0.173913043478261,12
54023_b,1993.95310974121,-9833.63305664063,66,52,9,0.136363636363636,9
54023_b,1993.95310974121,-9783.63305664062,56,48,11,0.196428571428571,11
54023_b,1993.95310974121,-9733.63305664063,46,41,8,0.173913043478261,8
54023_b,2043.95310974121,-10733.6330566406,99,6,22,0.222222222222222,22
54023_b,2043.95310974121,-10683.6330566406,122,8,28,0.229508196721311,28
54023_b,2043.95310974121,-10633.6330566406,137,9,30,0.218978102189781,30
54023_b,2043.95310974121,-10583.6330566406,124,11,23,0.185483870967742,23
54023_b,2043.95310974121,-10533.6330566406,108,13,23,0.212962962962963,23
54023_b,2043.95310974121,-10483.6330566406,84,16,17,0.202380952380952,17
54023_b,2043.95310974121,-10433.6330566406,63,23,15,0.238095238095238,15
54023_b,2043.95310974121,-10383.6330566406,45,33,13,0.288888888888889,13
54023_b,2043.95310974121,-10333.6330566406,40,37,12,0.3,12
54023_b,2043.95310974121,-10283.6330566406,32,56,14,0.4375,14
54023_b,2043.95310974121,-10033.6330566406,32,121,9,0.28125,9
54023_b,2043.95310974121,-9983.63305664063,36,116,10,0.277777777777778,10
54023_b,2043.95310974121,-9933.63305664063,38,100,11,0.289473684210526,11
54023_b,2043.95310974121,-9883.63305664063,47,86,12,0.25531914893617,12
54023_b,2043.95310974121,-9833.63305664063,43,79,9,0.209302325581395,9
54023_b,2043.95310974121,-9783.63305664062,36,60,10,0.277777777777778,10
54023_b,2043.95310974121,-9733.63305664063,36,48,8,0.222222222222222,8
54023_b,2093.95310974121,-10733.6330566406,80,5,20,0.25,20
54023_b,2093.95310974121,-10683.6330566406,93,8,26,0.279569892473118,26
54023_b,2093.95310974121,-10633.6330566406,105,9,28,0.266666666666667,28
54023_b,2093.95310974121,-10583.6330566406,98,10,20,0.204081632653061,20
54023_b,2093.95310974121,-10533.6330566406,83,14,20,0.240963855421687,20
54023_b,2093.95310974121,-10483.6330566406,60,20,14,0.233333333333333,14
54023_b,2093.95310974121,-10433.6330566406,49,34,12,0.244897959183673,12
54023_b,2093.95310974121,-10383.6330566406,35,48,10,0.285714285714286,10
54023_b,2093.95310974121,-10333.6330566406,32,62,11,0.34375,11
54023_b,2093.95310974121,-9733.63305664063,32,58,17,0.53125,17
54023_b,2143.95310974121,-10683.6330566406,52,6,12,0.230769230769231,12
54023_b,2143.95310974121,-10633.6330566406,60,7,14,0.233333333333333,14
54023_b,2143.95310974121,-10583.6330566406,59,11,14,0.23728813559322,14
54023_b,2143.95310974121,-10533.6330566406,49,17,18,0.36734693877551,18
54023_b,2143.95310974121,-10483.6330566406,37,26,18,0.486486486486487,18
54023_b,2143.95310974121,-10433.6330566406,32,41,16,0.5,16
54023_b,2193.95310974121,-10633.6330566406,31,5,7,0.225806451612903,7
54023_b,2193.95310974121,-10583.6330566406,31,11,7,0.225806451612903,7
54023_b,2193.95310974121,-10533.6330566406,30,18,11,0.366666666666667,11
54023_b,2193.95310974121,-9833.63305664063,36,91,27,0.75,27
54023_b,2193.95310974121,-9783.63305664062,40,72,32,0.8,32
54023_b,2193.95310974121,-9733.63305664063,44,54,30,0.681818181818182,30
54023_b,2193.95310974121,-9683.63305664063,34,38,18,0.529411764705882,18
54023_b,2193.95310974121,-9633.63305664063,30,27,15,0.5,15
54023_b,2243.95310974121,-10433.6330566406,30,44,18,0.6,18
54023_b,2243.95310974121,-9933.63305664063,31,116,25,0.806451612903226,25
54023_b,2243.95310974121,-9883.63305664063,32,86,24,0.75,24
54023_b,2243.95310974121,-9833.63305664063,40,73,28,0.7,28
54023_b,2243.95310974121,-9783.63305664062,42,55,31,0.738095238095238,31
54023_b,2243.95310974121,-9733.63305664063,43,43,29,0.674418604651163,29
54023_b,2243.95310974121,-9683.63305664063,35,26,16,0.457142857142857,16
54023_b,2243.95310974121,-9633.63305664063,33,21,13,0.393939393939394,13
54023_b,2293.95310974121,-10483.6330566406,30,24,16,0.533333333333333,16
54023_b,2293.95310974121,-10433.6330566406,40,39,20,0.5,20
54023_b,2293.95310974121,-10383.6330566406,44,54,25,0.568181818181818,25
54023_b,2293.95310974121,-10333.6330566406,46,80,25,0.543478260869565,25
54023_b,2293.95310974121,-10283.6330566406,48,99,23,0.479166666666667,23
54023_b,2293.95310974121,-10233.6330566406,37,124,23,0.621621621621622,23
54023_b,2293.95310974121,-10183.6330566406,38,124,20,0.526315789473684,20
54023_b,2293.95310974121,-10133.6330566406,39,136,22,0.564102564102564,22
54023_b,2293.95310974121,-10083.6330566406,38,124,23,0.605263157894737,23
54023_b,2293.95310974121,-10033.6330566406,32,110,20,0.625,20
54023_b,2293.95310974121,-9983.63305664063,32,88,15,0.46875,15
54023_b,2293.95310974121,-9933.63305664063,33,88,24,0.727272727272727,24
54023_b,2293.95310974121,-9883.63305664063,32,64,23,0.71875,23
54023_b,2293.95310974121,-9833.63305664063,42,50,27,0.642857142857143,27
54023_b,2293.95310974121,-9783.63305664062,46,45,31,0.673913043478261,31
54023_b,2293.95310974121,-9733.63305664063,40,37,29,0.725,29
54023_b,2293.95310974121,-9683.63305664063,33,22,16,0.484848484848485,16
54023_b,2293.95310974121,-9633.63305664063,34,19,16,0.470588235294118,16
54023_b,2343.95310974121,-10483.6330566406,30,18,15,0.5,15
54023_b,2343.95310974121,-10433.6330566406,42,27,20,0.476190476190476,20
54023_b,2343.95310974121,-10383.6330566406,56,38,30,0.535714285714286,30
54023_b,2343.95310974121,-10333.6330566406,60,56,32,0.533333333333333,32
54023_b,2343.95310974121,-10283.6330566406,66,67,30,0.454545454545455,30
54023_b,2343.95310974121,-10233.6330566406,58,88,34,0.586206896551724,34
54023_b,2343.95310974121,-10183.6330566406,58,88,30,0.517241379310345,30
54023_b,2343.95310974121,-10133.6330566406,50,97,27,0.54,27
54023_b,2343.95310974121,-10083.6330566406,48,86,27,0.5625,27
54023_b,2343.95310974121,-10033.6330566406,39,79,24,0.615384615384615,24
54023_b,2343.95310974121,-9983.63305664063,33,65,16,0.484848484848485,16
54023_b,2343.95310974121,-9933.63305664063,31,66,23,0.741935483870968,23
54023_b,2343.95310974121,-9833.63305664063,32,38,17,0.53125,17
54023_b,2343.95310974121,-9783.63305664062,39,39,25,0.641025641025641,25
54023_b,2343.95310974121,-9733.63305664063,35,31,22,0.628571428571429,22
54023_b,2343.95310974121,-9683.63305664063,33,21,12,0.363636363636364,12
54023_b,2343.95310974121,-9633.63305664063,42,19,13,0.30952380952381,13
54023_b,2343.95310974121,-9583.63305664063,33,16,11,0.333333333333333,11
54023_b,2393.95310974121,-10433.6330566406,37,20,14,0.378378378378378,14
54023_b,2393.95310974121,-10383.6330566406,54,27,24,0.444444444444444,24
54023_b,2393.95310974121,-10333.6330566406,63,33,27,0.428571428571429,27
54023_b,2393.95310974121,-10283.6330566406,78,37,28,0.358974358974359,28
54023_b,2393.95310974121,-10233.6330566406,69,46,33,0.478260869565217,33
54023_b,2393.95310974121,-10183.6330566406,70,40,30,0.428571428571429,30
54023_b,2393.95310974121,-10133.6330566406,61,49,28,0.459016393442623,28
54023_b,2393.95310974121,-10083.6330566406,55,47,27,0.490909090909091,27
54023_b,2393.95310974121,-10033.6330566406,39,49,23,0.58974358974359,23
54023_b,2393.95310974121,-9983.63305664063,31,46,14,0.451612903225806,14
54023_b,2393.95310974121,-9833.63305664063,30,31,9,0.3,9
54023_b,2393.95310974121,-9783.63305664062,38,33,18,0.473684210526316,18
54023_b,2393.95310974121,-9733.63305664063,37,28,19,0.513513513513514,19
54023_b,2393.95310974121,-9683.63305664063,42,20,13,0.30952380952381,13
54023_b,2393.95310974121,-9633.63305664063,61,17,22,0.360655737704918,22
54023_b,2393.95310974121,-9583.63305664063,58,17,20,0.344827586206897,20
54023_b,2393.95310974121,-9533.63305664062,49,5,12,0.244897959183673,12
54023_b,2443.95310974121,-10383.6330566406,48,20,21,0.4375,21
54023_b,2443.95310974121,-10333.6330566406,58,24,24,0.413793103448276,24
54023_b,2443.95310974121,-10283.6330566406,75,25,26,0.346666666666667,26
54023_b,2443.95310974121,-10233.6330566406,74,30,34,0.45945945945946,34
54023_b,2443.95310974121,-10183.6330566406,73,22,28,0.383561643835616,28
54023_b,2443.95310974121,-10133.6330566406,58,26,21,0.362068965517241,21
54023_b,2443.95310974121,-10083.6330566406,51,26,20,0.392156862745098,20
54023_b,2443.95310974121,-10033.6330566406,34,34,16,0.470588235294118,16
54023_b,2443.95310974121,-9733.63305664063,35,32,13,0.371428571428571,13
54023_b,2443.95310974121,-9683.63305664063,49,19,10,0.204081632653061,10
54023_b,2443.95310974121,-9633.63305664063,70,14,20,0.285714285714286,20
54023_b,2443.95310974121,-9583.63305664063,71,14,20,0.28169014084507,20
54023_b,2443.95310974121,-9533.63305664062,60,6,13,0.216666666666667,13
54023_b,2493.95310974121,-10383.6330566406,41,10,16,0.390243902439024,16
54023_b,2493.95310974121,-10333.6330566406,48,15,17,0.354166666666667,17
54023_b,2493.95310974121,-10283.6330566406,61,13,16,0.262295081967213,16
54023_b,2493.95310974121,-10233.6330566406,61,15,20,0.327868852459016,20
54023_b,2493.95310974121,-10183.6330566406,57,14,13,0.228070175438597,13
54023_b,2493.95310974121,-10133.6330566406,40,22,7,0.175,7
54023_b,2493.95310974121,-10083.6330566406,33,27,6,0.181818181818182,6
54023_b,2493.95310974121,-9733.63305664063,39,26,13,0.333333333333333,13
54023_b,2493.95310974121,-9683.63305664063,50,16,10,0.2,10
54023_b,2493.95310974121,-9633.63305664063,69,11,20,0.289855072463768,20
54023_b,2493.95310974121,-9583.63305664063,70,11,20,0.285714285714286,20
54023_b,2493.95310974121,-9533.63305664062,56,5,13,0.232142857142857,13
54023_b,2543.95310974121,-10283.6330566406,38,11,8,0.210526315789474,8
54023_b,2543.95310974121,-10233.6330566406,40,13,12,0.3,12
54023_b,2543.95310974121,-10183.6330566406,40,13,9,0.225,9
54023_b,2543.95310974121,-9733.63305664063,35,27,12,0.342857142857143,12
54023_b,2543.95310974121,-9683.63305664063,47,17,9,0.191489361702128,9
54023_b,2543.95310974121,-9633.63305664063,65,11,16,0.246153846153846,16
54023_b,2543.95310974121,-9583.63305664063,69,11,16,0.231884057971015,16
54023_b,2543.95310974121,-9533.63305664062,56,5,10,0.178571428571429,10
54023_b,2593.95310974121,-9683.63305664063,39,17,6,0.153846153846154,6
54023_b,2593.95310974121,-9633.63305664063,52,12,11,0.211538461538462,11
54023_b,2593.95310974121,-9583.63305664063,57,10,11,0.192982456140351,11
54023_b,2593.95310974121,-9533.63305664062,48,8,8,0.166666666666667,8
54023_b,2643.95310974121,-9633.63305664063,34,13,3,0.0882352941176471,3
54023_b,2643.95310974121,-9583.63305664063,33,9,3,0.0909090909090909,3
54023_b,2743.95310974121,-10083.6330566406,38,20,5,0.131578947368421,5
54023_b,2743.95310974121,-10033.6330566406,40,30,11,0.275,11
54023_b,2743.95310974121,-9983.63305664063,42,37,15,0.357142857142857,15
54023_b,2743.95310974121,-9933.63305664063,33,34,13,0.393939393939394,13
54023_b,2793.95310974121,-10133.6330566406,33,10,5,0.151515151515152,5
54023_b,2793.95310974121,-10083.6330566406,43,21,8,0.186046511627907,8
54023_b,2793.95310974121,-10033.6330566406,45,30,13,0.288888888888889,13
54023_b,2793.95310974121,-9983.63305664063,46,37,19,0.41304347826087,19
54023_b,2793.95310974121,-9933.63305664063,36,34,17,0.472222222222222,17
54023_b,2843.95310974121,-10183.6330566406,37,9,10,0.27027027027027,10
54023_b,2843.95310974121,-10133.6330566406,43,14,12,0.27906976744186,12
54023_b,2843.95310974121,-10083.6330566406,52,34,15,0.288461538461538,15
54023_b,2843.95310974121,-10033.6330566406,48,46,15,0.3125,15
54023_b,2843.95310974121,-9983.63305664063,44,53,19,0.431818181818182,19
54023_b,2843.95310974121,-9933.63305664063,34,50,17,0.5,17
54023_b,2893.95310974121,-10233.6330566406,41,5,10,0.24390243902439,10
54023_b,2893.95310974121,-10183.6330566406,58,12,15,0.258620689655172,15
54023_b,2893.95310974121,-10133.6330566406,65,20,18,0.276923076923077,18
54023_b,2893.95310974121,-10083.6330566406,73,37,21,0.287671232876712,21
54023_b,2893.95310974121,-10033.6330566406,62,58,21,0.338709677419355,21
54023_b,2893.95310974121,-9983.63305664063,49,65,21,0.428571428571429,21
54023_b,2893.95310974121,-9933.63305664063,34,62,17,0.5,17
54023_b,2943.95310974121,-10233.6330566406,46,6,12,0.260869565217391,12
54023_b,2943.95310974121,-10183.6330566406,57,16,17,0.298245614035088,17
54023_b,2943.95310974121,-10133.6330566406,63,29,21,0.333333333333333,21
54023_b,2943.95310974121,-10083.6330566406,69,48,24,0.347826086956522,24
54023_b,2943.95310974121,-10033.6330566406,56,72,24,0.428571428571429,24
54023_b,2943.95310974121,-9983.63305664063,40,77,22,0.55,22
54023_b,2943.95310974121,-9933.63305664063,31,71,18,0.580645161290323,18
54023_b,2943.95310974121,-9583.63305664063,31,26,15,0.483870967741936,15
54023_b,2943.95310974121,-9533.63305664062,41,21,15,0.365853658536585,15
54023_b,2943.95310974121,-9483.63305664063,40,15,14,0.35,14
54023_b,2943.95310974121,-9433.63305664063,37,10,12,0.324324324324324,12
54023_b,2993.95310974121,-10233.6330566406,45,9,15,0.333333333333333,15
54023_b,2993.95310974121,-10183.6330566406,56,21,21,0.375,21
54023_b,2993.95310974121,-10133.6330566406,62,39,27,0.435483870967742,27
54023_b,2993.95310974121,-10083.6330566406,59,64,27,0.457627118644068,27
54023_b,2993.95310974121,-10033.6330566406,42,83,20,0.476190476190476,20
54023_b,2993.95310974121,-9583.63305664063,43,28,23,0.534883720930233,23
54023_b,2993.95310974121,-9533.63305664062,58,24,24,0.413793103448276,24
54023_b,2993.95310974121,-9483.63305664063,57,16,23,0.403508771929825,23
54023_b,2993.95310974121,-9433.63305664063,53,11,19,0.358490566037736,19
54023_b,2993.95310974121,-9383.63305664063,39,7,13,0.333333333333333,13
54023_b,3043.95310974121,-10233.6330566406,48,9,17,0.354166666666667,17
54023_b,3043.95310974121,-10183.6330566406,63,22,23,0.365079365079365,23
54023_b,3043.95310974121,-10133.6330566406,78,38,34,0.435897435897436,34
54023_b,3043.95310974121,-10083.6330566406,75,59,34,0.453333333333333,34
54023_b,3043.95310974121,-10033.6330566406,55,77,25,0.454545454545455,25
54023_b,3043.95310974121,-9983.63305664063,33,83,17,0.515151515151515,17
54023_b,3043.95310974121,-9583.63305664063,52,28,29,0.557692307692308,29
54023_b,3043.95310974121,-9533.63305664062,69,22,29,0.420289855072464,29
54023_b,3043.95310974121,-9483.63305664063,68,14,28,0.411764705882353,28
54023_b,3043.95310974121,-9433.63305664063,64,10,24,0.375,24
54023_b,3043.95310974121,-9383.63305664063,46,5,10,0.217391304347826,10
54023_b,3093.95310974121,-10233.6330566406,48,7,14,0.291666666666667,14
54023_b,3093.95310974121,-10183.6330566406,64,18,21,0.328125,21
54023_b,3093.95310974121,-10133.6330566406,82,32,32,0.390243902439024,32
54023_b,3093.95310974121,-10083.6330566406,79,46,30,0.379746835443038,30
54023_b,3093.95310974121,-10033.6330566406,59,62,25,0.423728813559322,25
54023_b,3093.95310974121,-9983.63305664063,39,72,19,0.487179487179487,19
54023_b,3093.95310974121,-9583.63305664063,59,35,34,0.576271186440678,34
54023_b,3093.95310974121,-9533.63305664062,76,22,36,0.473684210526316,36
54023_b,3093.95310974121,-9483.63305664063,75,14,35,0.466666666666667,35
54023_b,3093.95310974121,-9433.63305664063,70,10,31,0.442857142857143,31
54023_b,3093.95310974121,-9383.63305664063,50,6,19,0.38,19
54023_b,3143.95310974121,-10233.6330566406,38,7,12,0.315789473684211,12
54023_b,3143.95310974121,-10183.6330566406,53,19,21,0.39622641509434,21
54023_b,3143.95310974121,-10133.6330566406,74,30,34,0.45945945945946,34
54023_b,3143.95310974121,-10083.6330566406,73,44,33,0.452054794520548,33
54023_b,3143.95310974121,-10033.6330566406,56,52,28,0.5,28
54023_b,3143.95310974121,-9983.63305664063,43,59,24,0.558139534883721,24
54023_b,3143.95310974121,-9583.63305664063,60,31,33,0.55,33
54023_b,3143.95310974121,-9533.63305664062,75,19,35,0.466666666666667,35
54023_b,3143.95310974121,-9483.63305664063,73,13,35,0.479452054794521,35
54023_b,3143.95310974121,-9433.63305664063,67,8,30,0.447761194029851,30
54023_b,3193.95310974121,-10233.6330566406,37,12,12,0.324324324324324,12
54023_b,3193.95310974121,-10183.6330566406,54,23,23,0.425925925925926,23
54023_b,3193.95310974121,-10133.6330566406,77,29,37,0.480519480519481,37
